Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,MP,Starts,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,G+A-PK,xG+xAG,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,ShortCmp,ShortAtt,ShortCmp%,ShortTotDist,ShortPrgDist,MedCmp,MedAtt,MedCmp%,LongCmp,LongAtt,LongCmp%,xA,A-xAG,KP,1/3,PPA,CrsPA,Touches,Def Pen,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,CPA,Mis,Dis,Rec,Dead,TB,Sw,Crs,TI,In,Out,Str,Off,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,npxG/Sh,G-xG,np:G-xG
Nehuén Pérez,ar,DF,0,Udinese,Serie A,24.0,2000.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.3,1.3,0.2,1.5,28.0,119.0,24.0,0.0,0.04,72.0,48.0,946.0,939.0,133.0,39.0,48.0,81.3,9.0,53.0,26.0,27.0,45.0,117.0,158.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.08,34.0,1.0,1.0,0.0,0.0,5.0,0.14,1267.0,1599.0,79.2,24513.0,9872.0,481.0,540.0,89.1,617.0,713.0,86.5,0.4,-0.2,7.0,114.0,8.0,3.0,1990.0,249.0,29.0,1990.0,9.0,60.0,5.0,33.3,998.0,4824.0,2854.0,1.0,18.0,6.0,1061.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,94.7,90.0,34.0,0.0,0.0,0.0,1.0,36.0,49.0,-13.0,-0.36,1.12,37.9,47.0,-9.1,-0.25,2.0,10.0,0.56,0.06,0.0,0.0,12.3,0.07,-1.3,-1.3
Neil El Aynaoui,fr,MF,0,Lens,Ligue 1,23.0,2001.0,25.0,17.0,17.4,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,2.4,2.4,0.8,3.2,25.0,59.0,44.0,0.17,0.19,37.0,20.0,169.0,526.0,193.0,20.0,46.0,43.5,26.0,22.0,6.0,14.0,32.0,69.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.44,20.0,0.0,0.0,3.0,1.0,3.0,0.17,576.0,670.0,86.0,8486.0,2193.0,302.0,344.0,87.8,209.0,230.0,90.9,0.9,1.2,16.0,66.0,10.0,1.0,877.0,40.0,39.0,877.0,15.0,38.5,16.0,41.0,646.0,3426.0,1271.0,1.0,27.0,16.0,580.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,51.2,84.0,8.0,8.0,18.0,1.0,1.76,26.0,16.0,10.0,0.57,0.7,27.4,26.5,0.9,0.05,8.0,36.4,1.26,0.46,0.05,0.13,16.0,0.11,-1.4,-1.4
Nelson Weiper,de,FW,MF,Mainz 05,Bundesliga,18.0,2005.0,5.0,1.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.2,0.6,6.0,2.0,20.0,0.0,0.46,2.0,1.0,5.0,20.0,39.0,2.0,3.0,66.7,1.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.18,2.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,40.0,60.0,301.0,40.0,13.0,17.0,76.5,7.0,12.0,58.3,0.1,-0.2,2.0,2.0,1.0,0.0,64.0,0.0,10.0,64.0,2.0,28.6,5.0,71.4,37.0,196.0,107.0,2.0,7.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.1,69.0,0.0,4.0,14.0,2.0,1.0,1.0,3.0,-2.0,-1.45,-1.15,2.4,2.2,0.3,0.21,0.0,0.0,1.45,0.0,0.0,0.0,8.2,0.24,-0.5,-0.5
Nelson Weiper,de,MF,FW,Mainz 05,Bundesliga,19.0,2005.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nemanja Gudelj,rs,DF,MF,Sevilla,La Liga,31.0,1991.0,22.0,20.0,19.4,1.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,0.8,0.8,0.4,1.2,23.0,73.0,5.0,0.1,0.06,31.0,24.0,519.0,634.0,95.0,17.0,31.0,54.8,14.0,19.0,9.0,8.0,27.0,58.0,56.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.03,17.0,1.0,0.0,0.0,0.0,2.0,0.1,914.0,1061.0,86.1,16667.0,5686.0,346.0,374.0,92.5,487.0,535.0,91.0,0.4,0.6,7.0,82.0,2.0,2.0,1245.0,90.0,8.0,1245.0,4.0,66.7,2.0,33.3,662.0,3913.0,2413.0,0.0,9.0,4.0,810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,50.9,86.0,16.0,2.0,16.0,2.0,1.05,29.0,24.0,5.0,0.26,0.85,21.2,25.8,-4.5,-0.23,3.0,15.8,0.98,0.15,0.05,0.33,24.1,0.04,0.2,0.2
Nemanja Gudelj,rs,MF,DF,Sevilla,La Liga,32.0,1991.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,332.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nemanja Maksimović,rs,MF,0,Getafe,La Liga,28.0,1995.0,37.0,37.0,36.3,4.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,5.5,5.5,1.1,6.6,22.0,73.0,35.0,0.11,0.18,65.0,43.0,321.0,762.0,309.0,23.0,41.0,56.1,18.0,56.0,23.0,33.0,46.0,111.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1.27,35.0,0.0,0.0,2.0,3.0,5.0,0.14,844.0,1036.0,81.5,12019.0,2217.0,484.0,557.0,86.9,278.0,338.0,82.2,1.6,-1.1,20.0,67.0,7.0,1.0,1380.0,86.0,59.0,1380.0,7.0,41.2,9.0,52.9,565.0,2540.0,1251.0,2.0,24.0,8.0,695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,95.5,88.0,29.0,0.0,0.0,0.0,1.14,38.0,52.0,-14.0,-0.39,-1.55,41.2,51.0,-9.8,-0.27,15.0,44.1,0.94,0.41,0.12,0.27,11.7,0.16,-1.5,-1.5
Nemanja Matić,rs,MF,0,Lyon,Ligue 1,36.0,1988.0,15.0,15.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.6,0.9,26.0,118.0,17.0,0.0,0.06,17.0,11.0,306.0,608.0,198.0,9.0,19.0,47.4,10.0,17.0,6.0,11.0,16.0,33.0,17.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.65,21.0,0.0,2.0,0.0,0.0,3.0,0.22,845.0,989.0,85.4,14848.0,4926.0,365.0,404.0,90.3,364.0,398.0,91.5,1.3,-0.6,7.0,103.0,12.0,0.0,1100.0,50.0,22.0,1100.0,12.0,60.0,8.0,40.0,847.0,4783.0,2354.0,8.0,11.0,10.0,791.0,17.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,84.0,41.0,84.0,9.0,0.0,0.0,0.0,2.47,26.0,21.0,5.0,0.36,0.91,22.5,20.8,1.8,0.13,2.0,33.3,0.43,0.14,0.0,0.0,20.1,0.05,-0.3,-0.3
Nemanja Matić,rs,MF,0,Rennes,Ligue 1,34.0,1988.0,13.0,11.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.3,0.3,0.8,1.1,14.0,83.0,8.0,0.0,0.1,19.0,10.0,244.0,549.0,147.0,9.0,12.0,75.0,3.0,15.0,7.0,8.0,27.0,46.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.54,23.0,1.0,1.0,2.0,1.0,2.0,0.18,695.0,804.0,86.4,13054.0,4052.0,239.0,274.0,87.2,331.0,357.0,92.7,0.9,-0.8,12.0,88.0,8.0,2.0,923.0,53.0,7.0,923.0,16.0,76.2,3.0,14.3,700.0,4023.0,2164.0,0.0,11.0,15.0,617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,33.6,88.0,8.0,2.0,32.0,0.0,1.0,11.0,14.0,-3.0,-0.26,-0.71,14.4,15.2,-0.7,-0.07,1.0,20.0,0.44,0.09,0.0,0.0,30.0,0.07,-0.3,-0.3
Nemanja Radonjić,rs,MF,DF,Mallorca,La Liga,27.0,1996.0,11.0,4.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,0.6,2.2,23.0,12.0,43.0,0.0,0.55,4.0,2.0,18.0,71.0,98.0,1.0,4.0,25.0,3.0,10.0,0.0,2.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4.84,8.0,2.0,6.0,0.0,0.0,1.0,0.25,78.0,119.0,65.5,1304.0,465.0,41.0,55.0,74.5,25.0,34.0,73.5,0.7,-0.6,7.0,9.0,5.0,4.0,181.0,0.0,19.0,181.0,21.0,63.6,11.0,33.3,110.0,1035.0,589.0,13.0,13.0,5.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,10.3,58.0,0.0,7.0,18.0,4.0,1.18,4.0,1.0,3.0,0.76,1.18,4.6,3.1,1.6,0.4,7.0,70.0,2.55,1.78,0.0,0.0,17.5,0.16,-1.6,-1.6
Nemanja Radonjić,rs,MF,FW,Torino,Serie A,27.0,1996.0,10.0,4.0,4.2,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.7,1.7,0.2,1.9,11.0,7.0,24.0,0.72,0.46,1.0,1.0,9.0,50.0,81.0,1.0,3.0,33.3,2.0,12.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.17,5.0,0.0,2.0,0.0,0.0,1.0,0.24,57.0,89.0,64.0,838.0,199.0,33.0,46.0,71.7,16.0,23.0,69.6,0.3,-0.2,3.0,4.0,3.0,2.0,140.0,0.0,15.0,140.0,10.0,43.5,11.0,47.8,92.0,617.0,251.0,6.0,15.0,3.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,10.9,61.0,0.0,6.0,22.0,6.0,1.4,6.0,5.0,1.0,0.24,0.27,3.8,4.5,-0.7,-0.17,5.0,41.7,2.89,1.2,0.25,0.6,16.6,0.14,1.3,1.3
Neto,br,GK,0,Bournemouth,Premier League,35.0,1989.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1129.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,12.0,55.0,5.0,4.0,3.0,1.0,55.2,0.31,1.2,0.04,172.0,494.0,34.8,833.0,154.0,44.1,36.9,413.0,26.0,6.3,34.0,1.06,13.7,5.0,0.16,4.0,1.0,0.0,0.0,0.0,0.0,0.0,692.0,1060.0,65.3,20318.0,15023.0,95.0,97.0,97.9,360.0,371.0,97.0,0.0,0.0,0.0,23.0,0.0,0.0,1138.0,949.0,0.0,1138.0,2.0,100.0,0.0,0.0,635.0,3771.0,2495.0,0.0,0.0,0.0,474.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,84.2,90.0,32.0,0.0,0.0,4.0,1.22,46.0,55.0,-9.0,-0.28,0.39,49.0,49.5,-0.5,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neto Borges,br,DF,0,Clermont Foot,Ligue 1,26.0,1996.0,28.0,28.0,28.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.5,0.5,2.8,3.4,58.0,88.0,165.0,0.04,0.12,48.0,24.0,597.0,749.0,420.0,28.0,63.0,44.4,35.0,28.0,6.0,22.0,57.0,105.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.79,37.0,5.0,2.0,3.0,1.0,3.0,0.11,1148.0,1422.0,80.7,18050.0,6542.0,570.0,644.0,88.5,472.0,572.0,82.5,2.5,-1.8,25.0,62.0,17.0,10.0,1743.0,122.0,49.0,1743.0,28.0,51.9,21.0,38.9,1131.0,7202.0,3464.0,17.0,31.0,11.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,82.2,90.0,27.0,0.0,0.0,0.0,0.75,22.0,50.0,-28.0,-1.0,-0.01,31.0,49.9,-18.9,-0.68,2.0,12.5,0.57,0.07,0.0,0.0,19.6,0.03,-0.5,-0.5
Ngal'Ayel Mukau,0,MF,0,Lille,Ligue 1,19.0,2004.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nhoa Sangui,fr,DF,0,Reims,Ligue 1,18.0,2006.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,2.0,9.0,32.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niama Sissoko,ml,FW,0,Reims,Ligue 1,18.0,2005.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niccolò Fortini,it,MF,0,Fiorentina,Serie A,17.0,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niccolò Guccione,it,DF,0,Salernitana,Serie A,17.0,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niccolò Pierozzi,it,DF,0,Fiorentina,Serie A,21.0,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niccolò Pierozzi,it,DF,0,Salernitana,Serie A,21.0,2001.0,12.0,11.0,9.7,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.2,0.2,0.0,0.3,3.0,16.0,20.0,0.1,0.03,17.0,11.0,192.0,220.0,53.0,11.0,22.0,50.0,11.0,24.0,7.0,17.0,11.0,28.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.93,5.0,0.0,0.0,2.0,0.0,2.0,0.21,264.0,348.0,75.9,4521.0,1389.0,130.0,147.0,88.4,104.0,131.0,79.4,0.1,0.0,1.0,14.0,2.0,2.0,463.0,46.0,9.0,463.0,1.0,50.0,1.0,50.0,188.0,922.0,401.0,0.0,8.0,0.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,25.5,77.0,6.0,1.0,25.0,1.0,0.33,8.0,20.0,-12.0,-1.24,0.07,6.8,18.4,-11.6,-1.2,2.0,25.0,0.83,0.21,0.13,0.5,15.8,0.03,0.8,0.8
Niccolò Pisilli,it,MF,0,Roma,Serie A,20.0,2004.0,1.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,83.3,62.0,0.0,5.0,5.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,5.0,24.0,10.0,0.0,1.0,0.0,6.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,10.0,0.3,0.0,0.0,1.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,-0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicholas Pierini,it,MF,0,Venezia,Serie A,26.0,1998.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
