Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,MP,Starts,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,G+A-PK,xG+xAG,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,ShortCmp,ShortAtt,ShortCmp%,ShortTotDist,ShortPrgDist,MedCmp,MedAtt,MedCmp%,LongCmp,LongAtt,LongCmp%,xA,A-xAG,KP,1/3,PPA,CrsPA,Touches,Def Pen,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,CPA,Mis,Dis,Rec,Dead,TB,Sw,Crs,TI,In,Out,Str,Off,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,npxG/Sh,G-xG,np:G-xG
James Lea Siliki,cm,MF,0,Rennes,Ligue 1,24.0,1996.0,7.0,3.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.3,8.0,20.0,14.0,0.0,0.1,5.0,2.0,20.0,102.0,58.0,2.0,2.0,100.0,4.0,6.0,0.0,3.0,1.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,151.0,78.1,2033.0,482.0,66.0,77.0,85.7,38.0,49.0,77.6,0.2,0.0,1.0,16.0,3.0,0.0,177.0,3.0,3.0,177.0,3.0,60.0,2.0,40.0,93.0,463.0,247.0,0.0,3.0,1.0,136.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,1.0,36.0,7.5,63.0,0.0,4.0,16.0,9.0,1.86,2.0,4.0,-2.0,-0.71,-1.1,4.1,1.7,2.5,0.88,1.0,16.7,2.12,0.35,0.0,0.0,23.3,0.04,-0.2,-0.2
James Maddison,eng,MF,FW,Leicester City,Premier League,24.0,1996.0,31.0,24.0,27.3,8.0,5.0,13.0,8.0,0.0,0.0,4.0,0.0,3.8,3.8,5.1,8.9,43.0,134.0,116.0,0.56,0.38,32.0,16.0,91.0,677.0,630.0,14.0,41.0,34.1,31.0,75.0,1.0,13.0,9.0,41.0,5.0,0.0,0.0,58.0,78.0,0.0,0.0,0.0,0.0,0.0,874.0,1132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,3.88,65.0,14.0,7.0,9.0,2.0,18.0,0.66,874.0,1132.0,77.2,13447.0,3772.0,454.0,510.0,89.0,285.0,354.0,80.5,3.4,-0.1,51.0,103.0,33.0,3.0,1380.0,7.0,59.0,1380.0,29.0,56.9,22.0,43.1,772.0,4024.0,1791.0,13.0,57.0,33.0,1010.0,156.0,6.0,7.0,106.0,0.0,14.0,37.0,3.0,6.0,68.0,61.4,81.0,11.0,7.0,23.0,0.0,1.87,40.0,28.0,12.0,0.51,0.11,34.3,29.8,4.6,0.2,23.0,30.7,3.22,0.99,0.11,0.35,24.7,0.05,4.2,4.2
James McArthur,sct,MF,0,Crystal Palace,Premier League,33.0,1987.0,18.0,17.0,16.3,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,1.2,1.5,15.0,80.0,29.0,0.12,0.09,57.0,32.0,271.0,585.0,143.0,15.0,39.0,38.5,24.0,28.0,3.0,25.0,23.0,80.0,31.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,643.0,795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2.19,30.0,1.0,1.0,2.0,0.0,4.0,0.25,643.0,795.0,80.9,10765.0,3322.0,310.0,359.0,86.4,270.0,307.0,87.9,0.7,0.8,15.0,59.0,6.0,0.0,985.0,47.0,18.0,985.0,14.0,73.7,5.0,26.3,488.0,2620.0,1178.0,1.0,17.0,10.0,532.0,54.0,0.0,3.0,10.0,10.0,0.0,0.0,0.0,3.0,81.0,42.9,85.0,11.0,1.0,17.0,1.0,1.11,20.0,26.0,-6.0,-0.37,0.51,14.2,21.6,-7.4,-0.45,0.0,0.0,0.37,0.0,0.0,0.0,21.3,0.06,-0.3,-0.3
James McCarthy,ie,MF,0,Crystal Palace,Premier League,29.0,1990.0,16.0,10.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.3,1.0,28.0,4.0,0.0,0.04,16.0,12.0,124.0,252.0,45.0,8.0,21.0,38.1,13.0,15.0,7.0,8.0,8.0,24.0,12.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,258.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,342.0,75.4,4741.0,1391.0,107.0,130.0,82.3,104.0,131.0,79.4,0.4,-0.3,5.0,30.0,5.0,2.0,419.0,31.0,1.0,419.0,2.0,66.7,1.0,33.3,181.0,685.0,290.0,0.0,10.0,1.0,210.0,13.0,0.0,3.0,11.0,0.0,2.0,0.0,4.0,0.0,51.0,24.0,75.0,2.0,6.0,12.0,8.0,1.31,9.0,15.0,-6.0,-0.66,0.0,6.8,10.6,-3.8,-0.42,0.0,0.0,0.11,0.0,0.0,0.0,32.5,0.01,0.0,0.0
James Mcatee,eng,MF,FW,Manchester City,Premier League,18.0,2002.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Milner,eng,MF,DF,Liverpool,Premier League,35.0,1986.0,26.0,11.0,11.9,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.8,1.2,21.0,100.0,51.0,0.08,0.1,26.0,19.0,183.0,623.0,272.0,11.0,33.0,33.3,24.0,30.0,3.0,27.0,14.0,40.0,16.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,779.0,934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,4.22,29.0,8.0,1.0,1.0,0.0,2.0,0.21,779.0,934.0,83.4,12265.0,3618.0,435.0,466.0,93.3,270.0,315.0,85.7,1.0,0.2,13.0,66.0,21.0,3.0,1072.0,30.0,18.0,1072.0,6.0,50.0,6.0,50.0,618.0,2665.0,1419.0,3.0,12.0,12.0,743.0,67.0,1.0,3.0,34.0,39.0,5.0,6.0,0.0,4.0,41.0,31.3,76.0,6.0,15.0,16.0,4.0,1.73,15.0,10.0,5.0,0.42,-0.38,19.4,14.9,4.4,0.37,3.0,25.0,1.01,0.25,0.0,0.0,24.8,0.03,-0.4,-0.4
James Rodríguez,co,FW,MF,Everton,Premier League,29.0,1991.0,23.0,21.0,19.6,6.0,4.0,10.0,6.0,0.0,0.0,4.0,0.0,2.8,2.8,4.8,7.6,36.0,133.0,89.0,0.51,0.39,28.0,17.0,172.0,757.0,396.0,11.0,46.0,23.9,35.0,37.0,0.0,17.0,15.0,43.0,3.0,0.0,0.0,45.0,58.0,0.0,0.0,0.0,0.0,0.0,901.0,1149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901.0,1149.0,78.4,16113.0,4879.0,422.0,485.0,87.0,292.0,342.0,85.4,4.8,-0.8,40.0,103.0,38.0,2.0,1313.0,7.0,32.0,1313.0,34.0,70.8,14.0,29.2,827.0,4149.0,1573.0,7.0,33.0,38.0,959.0,153.0,8.0,25.0,88.0,27.0,28.0,20.0,0.0,3.0,77.0,51.6,82.0,7.0,2.0,25.0,1.0,1.35,29.0,27.0,2.0,0.1,0.27,25.6,26.4,-0.8,-0.04,18.0,48.6,1.89,0.92,0.16,0.33,20.7,0.08,3.2,3.2
James Tarkowski,eng,DF,0,Burnley,Premier League,28.0,1992.0,36.0,36.0,36.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,3.4,3.4,1.2,4.5,4.0,83.0,13.0,0.03,0.13,66.0,39.0,814.0,737.0,131.0,25.0,49.0,51.0,24.0,54.0,42.0,12.0,44.0,110.0,163.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,889.0,1279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.81,24.0,1.0,0.0,0.0,1.0,2.0,0.06,889.0,1279.0,69.5,19153.0,8450.0,285.0,379.0,75.2,408.0,520.0,78.5,1.3,-1.2,12.0,69.0,17.0,2.0,1676.0,245.0,65.0,1676.0,12.0,85.7,2.0,14.3,692.0,3133.0,1498.0,0.0,17.0,4.0,793.0,41.0,0.0,25.0,6.0,5.0,0.0,0.0,0.0,9.0,90.0,94.7,90.0,36.0,0.0,0.0,0.0,1.08,31.0,50.0,-19.0,-0.53,0.97,37.4,52.8,-15.4,-0.43,5.0,22.7,0.61,0.14,0.05,0.2,9.2,0.15,-2.4,-2.4
James Tomkins,eng,DF,0,Crystal Palace,Premier League,32.0,1989.0,8.0,6.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.3,0.5,0.0,5.0,1.0,0.0,0.08,4.0,2.0,172.0,66.0,6.0,3.0,4.0,75.0,1.0,4.0,3.0,1.0,4.0,8.0,45.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.49,3.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,182.0,76.9,2724.0,1051.0,56.0,62.0,90.3,68.0,76.0,89.5,0.3,-0.3,1.0,10.0,0.0,0.0,244.0,55.0,6.0,244.0,0.0,0.0,0.0,0.0,110.0,410.0,180.0,0.0,3.0,0.0,122.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,16.2,85.0,5.0,2.0,23.0,4.0,1.0,6.0,12.0,-6.0,-0.98,-0.38,4.5,7.5,-3.0,-0.49,1.0,50.0,0.33,0.16,0.0,0.0,9.9,0.09,-0.2,-0.2
James Trafford,eng,GK,0,Manchester City,Premier League,17.0,2002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Ward-Prowse,eng,MF,0,Southampton,Premier League,26.0,1994.0,38.0,38.0,38.0,8.0,7.0,15.0,5.0,3.0,4.0,5.0,0.0,5.7,2.5,3.9,6.4,34.0,189.0,51.0,0.32,0.25,75.0,49.0,612.0,1837.0,623.0,29.0,70.0,41.4,41.0,39.0,4.0,32.0,42.0,117.0,60.0,0.0,0.0,130.0,166.0,0.0,0.0,0.0,0.0,0.0,2173.0,2712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,3.7,71.0,53.0,0.0,0.0,3.0,7.0,0.2,2173.0,2712.0,80.1,34117.0,9745.0,1152.0,1259.0,91.5,772.0,891.0,86.6,4.3,3.1,60.0,155.0,22.0,3.0,3045.0,107.0,22.0,3041.0,17.0,77.3,5.0,22.7,1401.0,6124.0,2934.0,0.0,33.0,14.0,1824.0,342.0,1.0,17.0,251.0,18.0,79.0,79.0,5.0,9.0,90.0,100.0,90.0,38.0,0.0,0.0,0.0,1.13,47.0,68.0,-21.0,-0.55,0.0,41.2,53.1,-11.8,-0.31,20.0,51.3,1.03,0.53,0.13,0.25,26.8,0.06,2.3,2.5
Jamie Gittens,eng,FW,0,Dortmund,Bundesliga,16.0,2004.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.01,3.0,0.0,0.0,0.0,0.0,1.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamie Leweling,de,FW,MF,Greuther Fürth,Bundesliga,20.0,2001.0,0.0,0.0,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,2.07,22.0,0.0,10.0,8.0,2.0,5.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamie Shackleton,eng,DF,MF,Leeds United,Premier League,21.0,1999.0,0.0,0.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.27,8.0,1.0,0.0,0.0,0.0,1.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamie Shackleton,eng,MF,DF,Leeds United,Premier League,20.0,1999.0,13.0,3.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,7.0,11.0,21.0,0.0,0.03,10.0,6.0,65.0,122.0,69.0,4.0,11.0,36.4,7.0,3.0,1.0,2.0,9.0,19.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,214.0,89.3,2655.0,586.0,115.0,124.0,92.7,66.0,69.0,95.7,0.3,-0.1,2.0,10.0,0.0,0.0,254.0,11.0,9.0,254.0,3.0,100.0,0.0,0.0,121.0,614.0,265.0,2.0,7.0,1.0,160.0,20.0,0.0,0.0,2.0,19.0,0.0,0.0,0.0,1.0,35.0,13.5,67.0,1.0,10.0,26.0,18.0,1.38,7.0,11.0,-4.0,-0.78,-1.15,7.8,10.1,-2.3,-0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamie Vardy,eng,FW,0,Leicester City,Premier League,34.0,1987.0,34.0,31.0,31.6,15.0,9.0,24.0,7.0,8.0,9.0,1.0,0.0,19.9,12.8,4.7,17.5,57.0,31.0,202.0,0.51,0.78,18.0,12.0,57.0,243.0,415.0,2.0,15.0,13.3,20.0,73.0,5.0,9.0,4.0,22.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.94,29.0,0.0,4.0,2.0,1.0,6.0,0.3,295.0,458.0,64.4,3826.0,673.0,180.0,255.0,70.6,84.0,123.0,68.3,3.1,4.3,28.0,17.0,10.0,0.0,708.0,34.0,163.0,699.0,26.0,63.4,15.0,36.6,336.0,2247.0,1015.0,35.0,58.0,12.0,505.0,27.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,4.0,84.0,83.0,89.0,24.0,3.0,29.0,0.0,1.82,61.0,44.0,17.0,0.54,0.38,46.5,39.3,7.2,0.23,28.0,38.4,2.31,0.89,0.1,0.25,14.4,0.18,-4.9,-5.8
Jan Bednarek,pl,DF,0,Southampton,Premier League,25.0,1996.0,36.0,36.0,34.4,1.0,1.0,2.0,1.0,0.0,0.0,5.0,1.0,0.7,0.7,0.6,1.3,13.0,76.0,3.0,0.06,0.04,37.0,19.0,1277.0,1156.0,57.0,25.0,49.0,51.0,24.0,44.0,27.0,17.0,84.0,121.0,132.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1734.0,2115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.75,16.0,3.0,0.0,0.0,2.0,1.0,0.03,1734.0,2115.0,82.0,29051.0,11094.0,792.0,885.0,89.5,795.0,893.0,89.0,1.0,0.4,5.0,77.0,3.0,0.0,2480.0,276.0,16.0,2480.0,5.0,83.3,1.0,16.7,1357.0,6240.0,3249.0,0.0,11.0,5.0,1516.0,96.0,0.0,10.0,0.0,44.0,0.0,0.0,0.0,3.0,86.0,90.6,86.0,32.0,0.0,0.0,1.0,1.11,41.0,59.0,-18.0,-0.52,0.32,36.2,45.8,-9.6,-0.28,5.0,50.0,0.29,0.15,0.1,0.2,10.6,0.07,0.3,0.3
Jan Luca Schuler,de,FW,0,Schalke 04,Bundesliga,21.0,1999.0,2.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,2.0,2.0,7.0,10.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,50.0,70.0,4.0,4.0,10.0,40.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,1.0,2.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.3,0.0,0.0,2.0,20.0,0.0,0.5,0.0,0.0,0.0,0.0,1.82,0.1,0.4,-0.3,-0.65,0.0,0.0,2.25,0.0,0.0,0.0,14.9,0.05,0.0,0.0
Jan Morávek,cz,MF,0,Augsburg,Bundesliga,31.0,1989.0,5.0,3.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,4.0,14.0,5.0,0.0,0.04,5.0,3.0,37.0,95.0,35.0,1.0,8.0,12.5,8.0,3.0,0.0,3.0,7.0,12.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.63,18.0,0.0,0.0,0.0,1.0,0.0,0.0,96.0,145.0,66.2,1506.0,455.0,52.0,73.0,71.2,25.0,36.0,69.4,0.1,0.0,1.0,10.0,0.0,0.0,166.0,6.0,3.0,166.0,1.0,100.0,0.0,0.0,63.0,304.0,152.0,1.0,4.0,1.0,101.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,8.7,67.0,0.0,2.0,34.0,1.0,0.8,4.0,4.0,0.0,0.0,0.58,4.7,3.7,1.0,0.33,0.0,0.0,0.34,0.0,0.0,0.0,14.3,0.08,-0.1,-0.1
Jan Oblak,si,GK,0,Atlético Madrid,La Liga,28.0,1993.0,38.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,1.0,98.0,5.0,3.0,33.1,0.25,11.1,0.29,642.0,1005.0,37.5,710.0,131.0,49.7,39.1,513.0,14.0,2.7,27.0,0.71,15.7,2.0,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,642.0,1005.0,63.9,20935.0,15888.0,87.0,87.0,100.0,230.0,233.0,98.7,0.0,0.0,0.0,9.0,0.0,0.0,1071.0,923.0,0.0,1071.0,1.0,100.0,0.0,0.0,479.0,3018.0,1896.0,0.0,0.0,0.0,364.0,391.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,90.0,100.0,90.0,38.0,0.0,0.0,0.0,2.26,67.0,25.0,42.0,1.11,0.0,52.8,37.1,15.7,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan Thielmann,de,FW,MF,Köln,Bundesliga,18.0,2002.0,24.0,9.0,11.4,2.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,1.4,1.4,0.8,2.2,18.0,28.0,70.0,0.44,0.19,11.0,6.0,52.0,216.0,200.0,5.0,9.0,55.6,22.0,12.0,1.0,9.0,9.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,354.0,60.5,3230.0,996.0,117.0,156.0,75.0,74.0,108.0,68.5,0.9,2.2,10.0,26.0,3.0,3.0,464.0,2.0,19.0,464.0,2.0,25.0,6.0,75.0,263.0,1392.0,592.0,3.0,34.0,13.0,311.0,13.0,0.0,1.0,43.0,6.0,0.0,0.0,0.0,2.0,43.0,33.6,70.0,2.0,15.0,27.0,4.0,1.0,11.0,21.0,-10.0,-0.87,-0.17,13.7,19.5,-5.9,-0.51,4.0,33.3,1.05,0.35,0.17,0.5,18.0,0.12,0.6,0.6
Jan Thielmann,de,MF,FW,Köln,Bundesliga,19.0,2002.0,0.0,0.0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,3.47,40.0,1.0,4.0,1.0,0.0,8.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
